title,url,matching_questions,similarity,date,yes_price,change_1d,change_3d,change_5d
"Speech: Donald Trump Holds a Campaign Rally in Macon, Georgia - November 3, 2024",https://player.vimeo.com/video/1026159329,"Will Trump say ""border"" 30 or more during Greensboro, NC rally?",0.4107313156127929,2024-11-03,0.06,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Macon, Georgia - November 3, 2024",https://player.vimeo.com/video/1026159329,"Will Trump say ""god"" 4 or more times during Wisconsin rally on Nov 1?",0.4044381976127624,2024-11-03,0.0055,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Macon, Georgia - November 3, 2024",https://player.vimeo.com/video/1026159329,"Will Trump say ""Dark MAGA"" during Greensboro, NC rally?",0.4002890884876251,2024-11-03,0.14,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Donald Trump win the 2024 US Presidential Election?,0.5185136795043945,2024-10-01,0.4885,0,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Trump blowout victory?,0.5170983672142029,2024-10-01,0.12,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.5063503980636597,2024-10-01,0.237,0,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump be Speaker by October 1?,0.5051933526992798,2024-10-01,0.001,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Gavin Newsom win the 2024 US Presidential Election?,0.5041735172271729,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.4949721097946167,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump be Speaker by January 1?,0.4941923320293426,2024-10-01,0.02,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Trump nominates Elon Musk to Cabinet?,0.4770494699478149,2024-10-01,0.085,0,0,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump win Miami?,0.4701845347881317,2024-10-01,0.355,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Chris Christie win the 2024 US Presidential Election?,0.4645991325378418,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump tweet 15-19 times September 27-October 4?,0.4603152871131897,2024-10-01,0.0195,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.4509191811084747,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump lead in RCP on Oct 4?,0.4473981559276581,2024-10-01,0.0045,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump tweet 20-24 times September 27-October 4?,0.4447251558303833,2024-10-01,0.05,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump tweet 25-29 times September 27-October 4?,0.441092312335968,2024-10-01,0.3,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,"Will Trump say ""mog"" in 2024?",0.4409297108650207,2024-10-01,0.115,0,0,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump tweet 30-39 times September 27-October 4?,0.4403913021087646,2024-10-01,0.41,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump tweet 40 or more times September 27-October 4?,0.4277501404285431,2024-10-01,0.24,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will RFK Jr. debate Biden/Trump?,0.4246806502342224,2024-10-01,0.0175,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,"Will Trump say ""skibidi"" before the election?",0.4211350679397583,2024-10-01,0.045,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Kanye West win the 2024 US Presidential Election?,0.4198892116546631,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump launch a coin before the election?,0.4180508852005005,2024-10-01,0.41,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Trump pictured with Loomer again in September?,0.4146246016025543,2024-10-01,0.017,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Kanye West win the popular vote in the 2024 Presidential Election?,0.4117529392242431,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will RFK Jr. win the popular vote in the 2024 Presidential Election?,0.408663272857666,2024-10-01,0.0015,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Barron tweet in September?,0.4074749946594238,2024-10-01,0.0055,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Ron DeSantis win the 2024 US Presidential Election?,0.406032532453537,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Trump mention $MAGA before Election?,0.4043022692203522,2024-10-01,0.06,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,0.4024540781974792,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee - October 1, 2024",https://player.vimeo.com/video/1017139504,Will Joe Biden win the 2024 US Presidential Election?,0.4014589786529541,2024-10-01,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""unrealized"" during Wisconsin rally on Nov 1?",0.5369337797164917,2024-11-01,0.35,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""American dream"" 3 or more times during Virginia rally on Nov 2?",0.5285848379135132,2024-11-01,0.52,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Wisconsin"" 20 or more times during Wisconsin rally on Nov 1?",0.5013107657432556,2024-11-01,0.16,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""god"" 4 or more times during Wisconsin rally on Nov 1?",0.4924858808517456,2024-11-01,0.59,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""hell"" 10 or more times during Wisconsin rally on Nov 1?",0.483649730682373,2024-11-01,0.795,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,Will Trump be Speaker by January 1?,0.4836216866970062,2024-11-01,0.041,0,1,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""McDonald's"" during Wisconsin rally on Nov 1?",0.4821834564208984,2024-11-01,0.91,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""border"" 20 or more times during Wisconsin rally on Nov 1?",0.4783669114112854,2024-11-01,0.795,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""American dream"" 5 or more times during Nevada rally on Oct 31?",0.4763247966766357,2024-11-01,0.155,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""border"" 30 or more times during Wisconsin rally on Nov 1?",0.4762080013751983,2024-11-01,0.19,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Elon"" during Wisconsin rally on Nov 1?",0.4685901403427124,2024-11-01,0.915,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""China"" 10 or more times during Wisconsin rally on Nov 1?",0.4682055115699768,2024-11-01,0.325,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""weave"" during Wisconsin rally on Nov 1?",0.4658207297325134,2024-11-01,0.255,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""John McGuire"" during Virginia rally on Nov 2?",0.4609488248825073,2024-11-01,0.545,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Venezuela"" or ""Venezuelan"" 5 or more times during Wisconsin rally on Nov 1?",0.4564811289310455,2024-11-01,0.425,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""cognitively impaired"" during Wisconsin rally on Nov 1?",0.4539598822593689,2024-11-01,0.18,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Teamster"" during Wisconsin rally on Nov 1?",0.4528059065341949,2024-11-01,0.7,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""tax"" 20 or more times during Wisconsin rally on Nov 1?",0.4340787529945373,2024-11-01,0.385,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""crypto"" or ""Bitcoin"" during Wisconsin rally on Nov 1?",0.4332852363586426,2024-11-01,0.0395,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""McDonald's"" during Virginia rally on Nov 2?",0.4289144873619079,2024-11-01,0.85,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""teleprompter"" 3 or more times during Wisconsin rally on Nov 1?",0.4251889288425445,2024-11-01,0.425,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Tammy Baldwin"" during Wisconsin rally on Nov 1?",0.4249721765518188,2024-11-01,0.435,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""gun"" 5 or more times during Wisconsin rally on Nov 1?",0.4150819778442383,2024-11-01,0.405,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Capone"" during Virginia rally on Nov 2?",0.4140799641609192,2024-11-01,0.49,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,Trump blowout victory?,0.4069676399230957,2024-11-01,0.155,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""border"" 20 or more times during Virginia rally on Nov 2?",0.4064255356788635,2024-11-01,0.68,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""China"" 10 or more times during Virginia rally on Nov 2?",0.4045910239219665,2024-11-01,0.17,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""border"" 30 or more times during Virginia rally on Nov 2?",0.4045311212539673,2024-11-01,0.165,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,Will Trump mention $MAGA before Election?,0.4037875235080719,2024-11-01,0.017,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Russia"" 3 or more times during Virginia rally on Nov 2?",0.4035651385784149,2024-11-01,0.595,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""McDonald's"" during Nevada rally on Oct 31?",0.401414155960083,2024-11-01,0.915,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Milwaukee, Wisconsin - November 1, 2024",https://player.vimeo.com/video/1025699853,"Will Trump say ""Pocahontas"" during Wisconsin rally on Nov 1?",0.4009487330913543,2024-11-01,0.88,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""inflation"" 10 or more times during New York rally on October 27?",0.5891356468200684,2024-10-27,0.49,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""tax"" 30 or more times during New York rally on October 27?",0.5158804655075073,2024-10-27,0.58,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""World Trade Center"" during New York rally on October 27?",0.508959949016571,2024-10-27,0.67,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""New York"" 30 or more times during New York rally on October 27?",0.5006844401359558,2024-10-27,0.515,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""god"" 5 or more times during New York rally on October 27?",0.4846815764904022,2024-10-27,0.225,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""crypto"" or ""Bitcoin"" during New York rally on October 27?",0.475666880607605,2024-10-27,0.035,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""unrealized"" during Pennsylvania rally on October 26?",0.470359206199646,2024-10-27,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""economic wasteland"" during Pennsylvania rally on October 26?",0.4693684577941894,2024-10-27,0.004,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""NAFTA"" during Pennsylvania rally on October 26?",0.464510440826416,2024-10-27,0.004,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""tax"" 25 or more times during Pennsylvania rally on October 26?",0.4585559964179992,2024-10-27,0.997,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""McDonald's"" during Pennsylvania rally on October 26?",0.4547380805015564,2024-10-27,0.996,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""Green New Scam"" 3 or more times during New York rally on October 27?",0.4505632519721985,2024-10-27,0.22,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,No Trump coin reaches $1b?,0.443956196308136,2024-10-27,0.7,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,Will Trump mention $MAGA before Election?,0.4422729015350342,2024-10-27,0.034,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""NYPD"" during New York rally on October 27?",0.4421597719192505,2024-10-27,0.85,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,Will Trump go on Redscare?,0.4412540197372436,2024-10-27,0.0525,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,Trump wins and picks Dimon for Treasury Secretary?,0.4403430223464966,2024-10-27,0.075,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""crypto"" or ""Bitcoin"" during Pennsylvania rally on October 26?",0.4398120641708374,2024-10-27,0.001,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""too big to rig"" 2 or more times during New York rally on October 27?",0.4373772740364074,2024-10-27,0.675,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,Will Donald Trump win the 2024 US Presidential Election?,0.4367691874504089,2024-10-27,0.6455,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,Will TRUMP reach $1b first?,0.4313001334667206,2024-10-27,0.105,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""COVID"" 2 or more times during New York rally on October 27?",0.428235799074173,2024-10-27,0.345,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""China"" 5 or more times during New York rally on October 27?",0.427105963230133,2024-10-27,0.86,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""god"" 5 or more times during Pennsylvania rally on October 26?",0.4251405000686645,2024-10-27,0.0035,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""border"" 20 or more times during New York rally on October 27?",0.4246612191200256,2024-10-27,0.615,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""border"" 30 or more times during New York rally on October 27?",0.4230979382991791,2024-10-27,0.2,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""tampon"" during New York rally on October 27?",0.4202816486358642,2024-10-27,0.06,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""Tariff"" during Georgia rally on October 28?",0.4178498387336731,2024-10-27,0.925,0,1,1
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""Russia"" 5 or more times during New York rally on October 27?",0.4161284565925598,2024-10-27,0.415,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""trans"" during New York rally on October 27?",0.4137087166309356,2024-10-27,0.925,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,Trump blowout victory?,0.4131181240081787,2024-10-27,0.235,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.412449300289154,2024-10-27,0.4115,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""Mars"" during Pennsylvania rally on October 26?",0.4097824990749359,2024-10-27,0.0025,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""french fries"" during Pennsylvania rally on October 26?",0.4049115180969238,2024-10-27,0.9985,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in New York City - October 27, 2024",https://player.vimeo.com/video/1023848805,"Will Trump say ""sanctuary city"" during Pennsylvania rally on October 26?",0.4000252783298492,2024-10-27,0.996,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Detroit"" during Michigan rally on October 25?",0.5837947726249695,2024-10-26,0.85,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Donald Trump win the 2024 US Presidential Election?,0.5807557106018066,2024-10-26,0.6385,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""American dream"" 3 or more times during Michigan rally on October 25?",0.5673543214797974,2024-10-26,0.42,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""McDonald's"" during Michigan rally on October 25?",0.5541162490844727,2024-10-26,0.85,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.548984169960022,2024-10-26,0.3955,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Chris Christie win the 2024 US Presidential Election?,0.5386528968811035,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Ford"" during Michigan rally on October 25?",0.5287694931030273,2024-10-26,0.32,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump drop out of presidential race?,0.5246705412864685,2024-10-26,0.01,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""beach"" during Michigan rally on October 25?",0.5176088213920593,2024-10-26,0.405,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.5168876647949219,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Wall Street"" during Michigan rally on October 25?",0.508770227432251,2024-10-26,0.575,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""border"" 30 or more times during Michigan rally on October 25?",0.5081784725189209,2024-10-26,0.15,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump eligible to vote in the election?,0.5054467916488647,2024-10-26,0.7505,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump wins Pennsylvania but loses the Election?,0.503885805606842,2024-10-26,0.09,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""border"" 25 or more times during Michigan rally on October 25?",0.5031302571296692,2024-10-26,0.265,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""China"" 10 or more times during Michigan rally on October 25?",0.5002558827400208,2024-10-26,0.38,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""NAFTA"" during Michigan rally on October 25?",0.4973340630531311,2024-10-26,0.49,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump wins every swing state?,0.4966143369674682,2024-10-26,0.285,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 6 swing states?,0.4919759333133697,2024-10-26,0.145,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""North Carolina"" 5 or more times during Michigan rally on October 25?",0.4919493496417999,2024-10-26,0.12,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump ineligible to run for President?,0.490038514137268,2024-10-26,0.0055,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 4 swing states?,0.4877312183380127,2024-10-26,0.105,1,0,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 5 swing states?,0.4868699610233307,2024-10-26,0.135,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Hitler"" during Michigan rally on October 25?",0.4855546057224273,2024-10-26,0.13,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump get more votes than 2020?,0.4842607975006103,2024-10-26,0.79,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""GM"" or ""General Motors"" during Michigan rally on October 25?",0.4838117957115173,2024-10-26,0.34,0,0,0
