question,date,yes_price,change_1d,change_3d,change_5d
Will the Republican candidate win Arizona by 4.0% or more?,2024-10-13,0.255,1,1,1
Will the Republican candidate win Arizona by 0%-1.0%?,2024-10-13,0.12,0,-1,-1
Will the Democratic candidate win Arizona by 0%-1.0%?,2024-10-13,0.095,-1,-1,-1
Will Michelle Obama win the popular vote in the 2024 Presidential Election?,2024-10-13,0.002,-1,-1,-1
Trump wins every swing state?,2024-10-13,0.255,0,1,-1
Will the Democratic candidate win Arizona by 3.0%-4.0%?,2024-10-13,0.04,-1,-1,-1
"Will Trump say ""Vote"" 25 or more times during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
Will the Republican candidate win North Carolina by 4.0% or more?,2024-11-04,0.23,1,-1,-1
Will the Republican candidate win North Carolina by 0%-1.0%?,2024-11-04,0.12,-1,-1,-1
Will the Republican candidate win North Carolina by 1.0%-2.0%?,2024-11-04,0.095,0,-1,-1
Will the Republican candidate win North Carolina by 2.0%-3.0%?,2024-11-04,0.1,-1,-1,-1
Will the Republican candidate win North Carolina by 3.0%-4.0%?,2024-11-04,0.105,-1,1,1
"Will Trump say ""North Carolina"" 20 or more times during North Carolina rally on Nov 3?",2024-11-04,0.004,0,0,0
"Will Trump say ""border"" 30 or more times during North Carolina rally on Nov 3?",2024-11-04,0.002,0,0,0
"Will Trump say  ""crypto"" or ""Bitcoin"" during North Carolina rally on Nov 3?",2024-11-04,0.002,0,0,0
"Will Trump say ""border"" 20 or more times during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
Will the Democratic candidate win North Carolina by 4.0% or more?,2024-11-04,0.075,-1,-1,-1
Will the Democratic candidate win North Carolina by 0%-1.0%?,2024-11-04,0.175,-1,-1,-1
Will the Democratic candidate win North Carolina by 1%-2.0%?,2024-11-04,0.0775,1,-1,-1
Will the Democratic candidate win North Carolina by 2%-3.0%?,2024-11-04,0.049,1,-1,-1
Will the Democratic candidate win North Carolina by 3%-4.0%?,2024-11-04,0.0405,1,-1,-1
"Will Trump say ""Million"" 5 or more times during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
"Will Trump say ""garbage"" during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
"Will Trump say ""RFK"" during North Carolina rally on Nov 3?",2024-11-04,0.0025,0,0,0
"Will Trump say ""unrealized"" during Macon, GA rally?",2024-11-04,0.115,0,0,0
"Will Trump say ""MAGA"" 4 or more times during North Carolina rally on Nov 3?",2024-11-04,0.002,0,0,0
"Will Trump say ""crypto"" or ""Bitcoin"" during Macon, GA rally?",2024-11-04,0.0185,0,0,0
Will Chris Christie win the 2024 US Presidential Election?,2024-11-04,0.0005,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-11-04,0.5635,1,1,1
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-11-04,0.0005,0,0,0
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-11-04,0.2565,1,1,1
"Will Trump say ""Mark Robinson"" during North Carolina rally on Nov 3?",2024-11-04,0.0025,0,0,0
"Will Trump say ""sex change"" during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
Will Trump get more votes than 2020?,2024-11-04,0.705,1,1,1
"Will Trump say ""IQ"" during Macon, GA rally?",2024-11-04,0.765,0,0,0
"Will Trump say ""Border"" 30 or more times during Macon, GA rally?",2024-11-04,0.07,0,0,0
Will Trump win Mississippi by 20+ points?,2024-11-04,0.54,-1,1,1
"Will Trump say ""Fake News"" 10 or more times during North Carolina rally on Nov 3?",2024-11-04,0.0015,0,0,0
Trump gets more black voters than in 2020?,2024-11-04,0.795,-1,1,1
"Will Trump say ""Pocahontas"" during North Carolina rally on Nov 3?",2024-11-04,0.998,0,0,0
"Will Trump say ""Voter ID"" during Macon, GA rally?",2024-11-04,0.735,0,0,0
"Will Trump say ""Border"" 20 or more times during Macon, GA rally?",2024-11-04,0.6,0,0,0
"Will Trump say ""cognitively impaired"" during North Carolina rally on Nov 3?",2024-11-04,0.0015,0,0,0
"Will Trump say ""Tampon"" during North Carolina rally on Nov 3?",2024-11-04,0.0025,0,0,0
Trump eligible to vote in the election?,2024-11-04,0.856,1,1,1
"Trump wins 287-251 - AZ, GA, NV, NC, PA",2024-11-04,0.085,0,-1,-1
"Will Trump say ""Biden"" 10 or more times during Macon, GA rally?",2024-11-04,0.175,0,0,0
Trump wins Pennsylvania but loses the Election?,2024-11-04,0.115,-1,-1,-1
Will Trump win another state by the largest margin?,2024-11-04,0.018,1,-1,-1
"Will Trump say ""Garbage"" during Macon, GA rally?",2024-11-04,0.86,0,0,0
Will Trump win Alaska by 6+ points?,2024-11-04,0.725,0,1,1
"Will Trump say ""Peanut"" or ""Squirrel"" during North Carolina rally on Nov 3?",2024-11-04,0.002,0,0,0
Will Trump win Alabama by 30+ points?,2024-11-04,0.43,1,1,1
Will Trump win North Dakota by the largest margin?,2024-11-04,0.028,1,-1,-1
"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",2024-11-04,0.053,-1,-1,-1
Will Trump win Texas by 10+ points?,2024-11-04,0.315,1,1,1
"Will Trump say ""crypto"" or ""Bitcoin"" during Pittsburgh rally on Nov 4?",2024-11-04,0.0345,-1,-1,-1
Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.144,1,1,-1
Will Trump win Idaho by the largest margin?,2024-11-04,0.0255,-1,-1,-1
Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.029,-1,1,-1
No Trump coin reaches $1b?,2024-11-04,0.74,-1,1,1
"Will Trump say ""rig"" or ""rigged"" during Macon, GA rally?",2024-11-04,0.935,0,0,0
Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.065,1,-1,-1
Will Trump lead in RCP by 0.5-0.9 on Nov 4?,2024-11-04,0.019,0,0,0
Trump wins a solid blue state?,2024-11-04,0.16,1,-1,-1
Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.13,0,1,1
"Will Trump say ""Epstein"" during Macon, GA rally?",2024-11-04,0.0485,0,0,0
"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on Nov 4?",2024-11-04,0.04,-1,-1,-1
Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.0415,1,1,-1
Will another Trump coin be first to reach $1b?,2024-11-04,0.112,1,1,-1
Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.0245,1,1,-1
Will Trump go on Redscare?,2024-11-04,0.0065,-1,-1,-1
Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.17,-1,-1,-1
Will TRUMP reach $1b first?,2024-11-04,0.065,1,-1,-1
"Will Trump say ""border"" 30 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.085,1,1,1
Will Trump lead in RCP by 0.1-0.4 on Nov 4?,2024-11-04,0.32,0,0,0
Will Trump lead in RCP by 2.5 or more on Nov 4?,2024-11-04,0.0095,0,0,0
Will Trump win Florida by 12+ points?,2024-11-04,0.185,-1,1,1
Will Trump mention $MAGA before Election?,2024-11-04,0.0045,1,1,1
"Will Trump say ""McDonald's"" during Pittsburgh rally on Nov 4?",2024-11-04,0.865,-1,-1,-1
Will Trump drop out of presidential race?,2024-11-04,0.0055,-1,-1,-1
Will Trump win Florida by 8+ points?,2024-11-04,0.585,1,1,1
"Trump wins 281-257 - AZ, GA, NC, PA",2024-11-04,0.065,1,-1,-1
"Will Trump say ""border"" 20 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.625,-1,-1,-1
"Will Trump say ""Pocahontas"" during Macon, GA rally?",2024-11-04,0.9395,0,0,0
"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",2024-11-04,0.04,1,-1,-1
Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.075,1,1,-1
Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.09,0,-1,-1
Will Trump lead in RCP by 1.5-1.9 on Nov 4?,2024-11-04,0.0015,0,0,0
Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.155,-1,-1,1
Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,2024-11-04,0.08,1,-1,-1
"Will Trump say ""Elon"" during Macon, GA rally?",2024-11-04,0.9,0,0,0
Will Trump lead in RCP by 2-2.4 on Nov 4?,2024-11-04,0.006,0,0,0
Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.1,-1,-1,-1
Will Gavin Newsom win the 2024 US Presidential Election?,2024-11-04,0.0005,0,0,0
Will Trump win Missouri by 20+ points?,2024-11-04,0.165,1,-1,-1
"Will Trump say ""Barack Hussein Obama"" during Macon, GA rally?",2024-11-04,0.47,0,0,0
Will Trump lead in RCP by 1-1.4 on Nov 4?,2024-11-04,0.01,0,0,0
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-11-04,0.0005,0,0,0
Will Trump do better with LGTBQ voters than in 2020?,2024-11-04,0.2,-1,-1,-1
"Will Trump say ""China"" 10 or more times during Macon, GA rally?",2024-11-04,0.32,0,0,0
"Will Trump say ""border"" 30 or more times during Michigan rally on Nov 4?",2024-11-04,0.1,-1,-1,-1
Will Trump win Arkansas by the largest margin?,2024-11-04,0.0045,-1,-1,-1
Will Trump win Miami?,2024-11-04,0.5,-1,1,1
"Will Trump say ""Dark MAGA"" during Pittsburgh rally on Nov 4?",2024-11-04,0.215,-1,-1,-1
Trump wins Pennsylvania but loses the Election?,2024-11-04,0.115,-1,-1,-1
"Will Trump say ""Pennsylvania"" 20 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.275,-1,-1,-1
Trump eligible to vote in the election?,2024-11-04,0.856,1,1,1
Will Donald Trump win the 2024 US Presidential Election?,2024-11-04,0.5635,1,1,1
"Will Trump say ""can you imagine"" 3 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.7,1,1,1
"Will Trump say ""McDonald's"" during Pittsburgh rally on Nov 4?",2024-11-04,0.865,-1,-1,-1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-11-04,0.2565,1,1,1
"Will Trump say ""god"" 4 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.655,-1,-1,-1
"Will Trump say ""Dark MAGA"" during Pittsburgh rally on Nov 4?",2024-11-04,0.215,-1,-1,-1
"Will Trump say ""Vote"" 25 or more times during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
"Will Trump say ""crypto"" or ""Bitcoin"" during Pittsburgh rally on Nov 4?",2024-11-04,0.0345,-1,-1,-1
"Will Trump say ""think of it"" 5 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.455,1,1,1
"Trump wins the election but loses WI, MI, or PA?",2024-11-04,0.355,1,-1,-1
Will Trump get more votes than 2020?,2024-11-04,0.705,1,1,1
"Will Trump say ""Shanghai"" during Michigan rally on Nov 4?",2024-11-04,0.43,1,1,1
"Will Trump say ""China"" 7 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.445,1,1,1
"Will Trump say ""hell"" 20 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.365,1,1,1
Will Chris Christie win the 2024 US Presidential Election?,2024-11-04,0.0005,0,0,0
AP calls Pennsylvania by 8:00 AM Nov 6?,2024-11-04,0.5,1,-1,-1
Will Trump mention $MAGA before Election?,2024-11-04,0.0045,1,1,1
"Will Trump say ""unrealized"" during Macon, GA rally?",2024-11-04,0.115,0,0,0
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-11-04,0.0005,0,0,0
Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.13,0,1,1
Trump claims victory before AP calls the election?,2024-11-04,0.765,1,-1,-1
Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.144,1,1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on Nov 4?",2024-11-04,0.04,-1,-1,-1
Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.075,1,1,-1
Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.065,1,-1,-1
Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.17,-1,-1,-1
Will Trump win Alaska by 6+ points?,2024-11-04,0.725,0,1,1
Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.029,-1,1,-1
Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.155,-1,-1,1
Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.09,0,-1,-1
Will Pennsylvania be the last state to be called by the AP?,2024-11-04,0.165,1,1,1
"Will Trump say ""gun"" 5 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.535,-1,-1,-1
"Will Trump say ""god"" 4 or more times during Michigan rally on Nov 4?",2024-11-04,0.535,1,1,1
"Will Trump say ""McDonald's"" during Michigan rally on Nov 4?",2024-11-04,0.87,-1,-1,-1
Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.0415,1,1,-1
Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.0245,1,1,-1
Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,2024-11-04,0.1,-1,-1,-1
Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,2024-11-04,0.08,1,-1,-1
"Will Trump say  ""crypto"" or ""Bitcoin"" during North Carolina rally on Nov 3?",2024-11-04,0.002,0,0,0
"Will Trump say ""teleprompter"" 3 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.37,-1,-1,-1
"Will Trump say ""Pocahontas"" during Pittsburgh rally on Nov 4?",2024-11-04,0.87,-1,-1,-1
"Trump wins 287-251 - AZ, GA, NV, NC, PA",2024-11-04,0.085,0,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Macon, GA rally?",2024-11-04,0.0185,0,0,0
"Will Trump say ""tampon"" during Pittsburgh rally on Nov 4?",2024-11-04,0.036,1,1,1
Will Trump do better with LGTBQ voters than in 2020?,2024-11-04,0.2,-1,-1,-1
"Will Trump say ""hell"" 20 or more times during Michigan rally on Nov 4?",2024-11-04,0.445,1,1,1
Trump-Vance Republican ticket on election day?,2024-11-04,0.9975,0,0,0
"Will Trump say ""god"" 4 or more times during Wisconsin rally on Nov 1?",2024-11-04,0.002,-1,-1,-1
Will Trump be Speaker by January 1?,2024-11-04,0.0415,0,-1,-1
Will Trump lead in RCP by 2.5 or more on Nov 4?,2024-11-04,0.0095,0,0,0
"Will Trump say ""China"" 7 or more times during Michigan rally on Nov 4?",2024-11-04,0.485,1,1,1
"Will Trump say ""garbage"" during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
Trump blowout victory?,2024-11-04,0.13,1,-1,-1
"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",2024-11-04,0.053,-1,-1,-1
"Will Trump say ""Dark MAGA"" during Michigan rally on Nov 4?",2024-11-04,0.175,-1,-1,-1
"Will Trump say ""MAGA"" 4 or more times during North Carolina rally on Nov 3?",2024-11-04,0.002,0,0,0
"Will Trump say ""border"" 30 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.085,1,1,1
Will Trump drop out of presidential race?,2024-11-04,0.0055,-1,-1,-1
"Will Trump say ""Million"" 5 or more times during North Carolina rally on Nov 3?",2024-11-04,0.9995,0,0,0
"Will Trump say ""border"" 20 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.625,-1,-1,-1
Will Trump lead in RCP by 2-2.4 on Nov 4?,2024-11-04,0.006,0,0,0
"Will Trump say ""Mark Robinson"" during North Carolina rally on Nov 3?",2024-11-04,0.0025,0,0,0
Will Trump win another state by the largest margin?,2024-11-04,0.018,1,-1,-1
Will Trump lead in RCP by 0.1-0.4 on Nov 4?,2024-11-04,0.32,0,0,0
Will Trump lead in RCP by 0.5-0.9 on Nov 4?,2024-11-04,0.019,0,0,0
"Will Trump say ""Garbage"" during Macon, GA rally?",2024-11-04,0.86,0,0,0
Will Trump win Mississippi by 20+ points?,2024-11-04,0.54,-1,1,1
"Will Trump say ""Biden"" 10 or more times during Macon, GA rally?",2024-11-04,0.175,0,0,0
"Will Trump say ""RFK"" during North Carolina rally on Nov 3?",2024-11-04,0.0025,0,0,0
"Will Trump say ""Mexico"" 4 or more times during Pittsburgh rally on Nov 4?",2024-11-04,0.755,-1,-1,-1
Will Trump lead in RCP by 1-1.4 on Nov 4?,2024-11-04,0.01,0,0,0
Trump in jail before election day?,2024-11-04,0.0045,-1,-1,-1
"Will Trump say ""IQ"" during Macon, GA rally?",2024-11-04,0.765,0,0,0
"Will Trump say ""trans"" during Pittsburgh rally on Nov 4?",2024-11-04,0.945,-1,-1,-1
"Will Trump say ""fake jobs"" during Michigan rally on Nov 4?",2024-11-04,0.63,1,1,1
"Will Trump say ""Voter ID"" during Macon, GA rally?",2024-11-04,0.735,0,0,0
Will Trump lead in RCP by 1.5-1.9 on Nov 4?,2024-11-04,0.0015,0,0,0
Will Trump win Texas by 10+ points?,2024-11-04,0.315,1,1,1
Trump wins and picks Dimon for Treasury Secretary?,2024-11-04,0.075,-1,-1,-1
"Trump wins 281-257 - AZ, GA, NC, PA",2024-11-04,0.065,1,-1,-1
Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,2024-11-04,0.0005,0,0,0
"Rabois Parlay: Trump wins PA, MI, GA and AZ?",2024-11-04,0.235,1,1,1
"Will Trump say ""Reagan"" during Michigan rally on Nov 4?",2024-11-04,0.505,-1,-1,-1
"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",2024-11-04,0.04,1,-1,-1
Will Trump win 6 swing states?,2024-11-04,0.135,1,-1,-1
"Will Trump say ""China"" 10 or more times during Macon, GA rally?",2024-11-04,0.32,0,0,0
Will Ron DeSantis win the 2024 US Presidential Election?,2024-11-04,0.0005,0,0,0
Will Trump tweet 130 or more times Nov 1-8?,2024-11-04,0.395,-1,-1,-1
Trump grope video released before the election?,2024-11-04,0.0225,-1,-1,-1
Will Trump go on Redscare?,2024-11-04,0.0065,-1,-1,-1
Trump wins a solid blue state?,2024-11-04,0.16,1,-1,-1
Will Trump tweet 100-109 times Nov 1-8?,2024-11-04,0.125,1,1,-1
"Will Trump say ""Hitler"" during Pittsburgh rally on Nov 4?",2024-11-04,0.44,-1,-1,-1
"Will Trump say ""North Carolina"" 20 or more times during North Carolina rally on Nov 3?",2024-11-04,0.004,0,0,0
Will Gavin Newsom win the 2024 US Presidential Election?,2024-11-04,0.0005,0,0,0
Will Pennsylvania be the closest state?,2024-11-04,0.195,1,-1,-1
"Will Trump say ""cognitively impaired"" during North Carolina rally on Nov 3?",2024-11-04,0.0015,0,0,0
Will any other Republican Politician win the 2024 US Presidential Election?,2024-11-04,0.0005,0,0,0
Will Joe Biden endorse Donald Trump?,2024-11-04,0.0035,1,1,1
Will Trump win Missouri by 20+ points?,2024-11-04,0.165,1,-1,-1
Will Trump tweet 120-129 times Nov 1-8?,2024-11-04,0.135,0,1,-1
Will Trump tweet 60-69 times Nov 1-8?,2024-11-04,0.025,-1,-1,-1
"Will Trump say ""FEMA"" during Pennsylvania rally on October 9?",2024-10-09,0.63,-1,-1,-1
"Will Trump say ""God"" during Pennsylvania rally on October 9?",2024-10-09,0.925,1,1,1
"Will Trump say ""Milton"" during Pennsylvania rally on October 9?",2024-10-09,0.495,-1,-1,-1
Trump on ballot in every state?,2024-10-09,0.983,0,0,1
"Will Trump say ""Green new scam"" during Pennsylvania rally on October 9?",2024-10-09,0.765,1,1,1
"Will Trump say ""Too big to rig"" during Pennsylvania rally on October 9?",2024-10-09,0.89,1,1,1
"Will Trump say ""Hurricane"" during Pennsylvania rally on October 9?",2024-10-09,0.93,1,1,1
"Will Trump say ""Border"" 20 or more times during Pennsylvania rally on October 9?",2024-10-09,0.865,-1,-1,-1
"Will Trump say ""Border"" 30 or more times during Pennsylvania rally on October 9?",2024-10-09,0.415,-1,-1,-1
"Will Trump say ""missile defense shield"" during Pennsylvania rally on October 9?",2024-10-09,0.9,-1,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Pennsylvania rally on October 9?",2024-10-09,0.0455,-1,-1,-1
"Will Trump say ""Fracking"" 3 or more times during Pennsylvania rally on October 9?",2024-10-09,0.795,1,1,1
"Rabois Parlay: Trump wins PA, MI, GA and AZ?",2024-10-09,0.345,1,-1,-1
"Will Trump say ""trans"" during Pennsylvania rally on October 9?",2024-10-09,0.9,1,1,1
"Will Trump say ""tampon"" during Pennsylvania rally on October 9?",2024-10-09,0.065,1,1,1
"Will Trump say ""Tax"" 20 or more times during Pennsylvania rally on October 9?",2024-10-09,0.81,-1,-1,-1
"Will Trump say ""drill baby drill"" during Pennsylvania rally on October 9?",2024-10-09,0.875,-1,-1,-1
"Will Trump say ""Kamala"" 25 or more times during Pennsylvania rally on October 9?",2024-10-09,0.745,1,1,1
Trump wins a solid blue state?,2024-10-09,0.155,-1,-1,-1
Will Donald Trump win the 2024 US Presidential Election?,2024-10-09,0.529,1,1,1
Trump wins every swing state?,2024-10-09,0.195,0,1,1
"Will Trump say ""Kamala"" 35 or more times during Pennsylvania rally on October 9?",2024-10-09,0.255,-1,-1,-1
Kamala flips a 2020 Trump state?,2024-10-11,0.38,-1,-1,1
"Will Trump say ""Kamala"" 35 or more times during California rally on October 12?",2024-10-11,0.24,1,1,1
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-11,0.4395,1,1,-1
"Will Trump say ""Kamala"" 30 or more times during Colorado rally on October 11?",2024-10-11,0.545,0,0,0
Kamala Harris wins the popular vote?,2024-10-11,0.714,1,-1,-1
"Will Trump say ""Hillary"" during Colorado rally on October 11?",2024-10-11,0.605,0,0,0
Trump on ballot in every state?,2024-10-11,0.983,0,1,1
"Will Trump say ""unrealized"" during California rally on October 12?",2024-10-11,0.755,-1,-1,-1
"Will Trump say ""too big to rig"" 3 or more times during California rally on October 12?",2024-10-11,0.46,-1,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during California rally on October 12?",2024-10-11,0.0435,-1,1,1
"Will Trump say ""too big to rig"" during Colorado rally on October 11?",2024-10-11,0.915,-1,-1,-1
"Will Trump say ""green new scam"" 2 or more times during California rally on October 12?",2024-10-11,0.38,1,1,1
Will Trump mention $MAGA before Election?,2024-10-11,0.065,0,0,1
Will the Democratic candidate win Nevada by 4.0% or more?,2024-10-11,0.135,-1,-1,-1
Trump ineligible to run for President?,2024-10-11,0.0105,-1,-1,-1
Will the Republican candidate win Nevada by 4.0% or more?,2024-10-11,0.1,0,0,1
"Will Trump say ""tax"" 30 or more times during California rally on October 12?",2024-10-11,0.28,-1,1,1
"Will Trump say ""Alaska"" during California rally on October 12?",2024-10-11,0.56,-1,-1,-1
Will Trump launch a coin before the election?,2024-10-11,0.44,1,1,1
Will the Democratic candidate win Nevada by 3.0%-4.0%?,2024-10-11,0.075,0,0,-1
Will the Republican candidate win Nevada by 3.0%-4.0%?,2024-10-11,0.07,0,1,1
"Will Trump say ""crypto"" or ""Bitcoin"" during Colorado rally on October 11?",2024-10-11,0.038,0,0,0
Will the Republican candidate win Nevada by  0%-1.0%?,2024-10-11,0.105,0,1,1
Will the Democratic candidate win Nevada by 2.0%-3.0%?,2024-10-11,0.09,0,1,0
Will the Republican candidate win Nevada by 2.0%-3.0%?,2024-10-11,0.075,0,0,1
Will the Democratic candidate win Nevada by  0%-1.0%?,2024-10-11,0.135,0,1,0
Trump eligible to vote in the election?,2024-10-11,0.947,1,-1,1
Will the Republican candidate win Nevada by 1.0%-2.0%?,2024-10-11,0.1,0,1,1
Will the Democratic candidate win Nevada by  1.0%-2.0%?,2024-10-11,0.125,0,0,-1
"Will Trump say ""FEMA"" during Colorado rally on October 11?",2024-10-11,0.31,0,0,0
"Will Trump say ""tax"" 30 or more times during Colorado rally on October 11?",2024-10-11,0.23,0,0,0
"Will Trump say ""fracking"" 3 or more times during Colorado rally on October 11?",2024-10-11,0.45,-1,-1,-1
"Will Trump say ""China"" 10 or more times during California rally on October 12?",2024-10-11,0.43,-1,-1,-1
"Will Trump say ""border"" 30 or more times during California rally on October 12?",2024-10-11,0.37,-1,-1,-1
Trump and Harris agree to Fox News debate?,2024-10-11,0.0255,1,-1,-1
Trump fires campaign manager?,2024-10-11,0.035,1,1,1
"Will Trump say ""border"" 20 or more times during California rally on October 12?",2024-10-11,0.755,1,1,1
"Will Trump say ""China"" 10 or more times during Colorado rally on October 11?",2024-10-11,0.375,0,0,0
Will the Republican candidate win North Carolina by 4.0% or more?,2024-10-30,0.42,-1,-1,-1
Will the Republican candidate win North Carolina by 3.0%-4.0%?,2024-10-30,0.1,1,1,1
Will the Democratic candidate win North Carolina by 3%-4.0%?,2024-10-30,0.0255,1,1,1
Will the Democratic candidate win North Carolina by 4.0% or more?,2024-10-30,0.05,1,1,1
Will the Republican candidate win North Carolina by 2.0%-3.0%?,2024-10-30,0.09,1,1,1
Will the Republican candidate win North Carolina by 0%-1.0%?,2024-10-30,0.09,1,1,1
Will the Democratic candidate win North Carolina by 2%-3.0%?,2024-10-30,0.034,0,1,1
Will North Carolina be the closest state?,2024-10-30,0.08,-1,0,1
Will the Republican candidate win North Carolina by 1.0%-2.0%?,2024-10-30,0.095,0,0,0
Will the Democratic candidate win North Carolina by 0%-1.0%?,2024-10-30,0.085,0,1,1
Will the Democratic candidate win North Carolina by 1%-2.0%?,2024-10-30,0.047,0,1,1
"Will Trump say ""Puerto Rico"" during Pennsylvania rally on Oct 29?",2024-10-30,0.565,0,0,0
"Will Trump say ""Springfield"" during Nevada rally on Oct 31?",2024-10-30,0.41,-1,-1,-1
"Will Trump say ""American dream"" 5 or more times during Nevada rally on Oct 31?",2024-10-30,0.18,1,-1,-1
"Will Trump say ""American dream"" 3 or more times during Wisconsin rally on Oct 30?",2024-10-30,0.68,-1,-1,-1
"Will Trump say ""Border"" 30 or more times during Pennsylvania rally on Oct 29?",2024-10-30,0.105,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-10-30,0.6655,-1,-1,-1
"Will Trump say ""McDonald's"" during Nevada rally on Oct 31?",2024-10-30,0.755,1,1,1
"Will Trump say ""Rocket"" during Pennsylvania rally on Oct 29?",2024-10-30,0.63,0,0,0
Trump ineligible to run for President?,2024-10-30,0.003,0,0,0
"Will Trump say ""border"" 30 or more times during Nevada rally on Oct 31?",2024-10-30,0.135,1,-1,-1
"Will Trump say ""American dream"" 3 or more times during Virginia rally on Nov 2?",2024-11-02,0.565,1,1,1
"Will Trump say ""vote"" 30 or more times during Virginia rally on Nov 2?",2024-11-02,0.215,-1,-1,-1
Will Donald Trump win the 2024 US Presidential Election?,2024-11-02,0.5825,-1,1,-1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-11-02,0.316,-1,-1,1
"Will Trump say ""McDonald's"" during Virginia rally on Nov 2?",2024-11-02,0.905,1,1,1
"Will Trump say ""Mars"" during Virginia rally on Nov 2?",2024-11-02,0.065,-1,-1,-1
Trump blowout victory?,2024-11-02,0.145,-1,-1,-1
"Will Trump say ""John McGuire"" during Virginia rally on Nov 2?",2024-11-02,0.83,1,1,1
"Will Trump say ""Hung Cao"" during Virginia rally on Nov 2?",2024-11-02,0.875,1,1,1
"Will Trump say ""weave"" during Virginia rally on Nov 2?",2024-11-02,0.305,1,1,1
"Will Trump say ""Capone"" during Virginia rally on Nov 2?",2024-11-02,0.58,-1,-1,-1
Trump wins Pennsylvania but loses the Election?,2024-11-02,0.075,0,1,-1
Will Trump get more votes than 2020?,2024-11-02,0.775,1,-1,1
